name,date,country,genre,rating,rating_count,kind,link,subscription,audio,subtitles,description
Последний человек на Земле,2015–2018,США,комедия,6.8,21700,serial,https://www.kinopoisk.ru/film/804728/,online,0,0,0
Пришелец,2001,США,"фантастика, триллер",6.8,7457,film,https://www.kinopoisk.ru/film/1081/,online,0,0,0
Во всем виноват посыльный,1992,"Великобритания, США",комедия,6.8,575,film,https://www.kinopoisk.ru/film/33625/,online,0,0,0
Знакомые картинки,1957,СССР,"мультфильм, короткометражка",6.8,207,film,https://www.kinopoisk.ru/film/565293/,По подписке Плюс,0,0,0
Любовь в словах и картинах,2013,"США, Канада","драма, мелодрама",6.8,3497,film,https://www.kinopoisk.ru/film/679970/,По подписке Плюс,0,0,0
Миллионер поневоле,2002,США,"мелодрама, комедия",6.8,52478,film,https://www.kinopoisk.ru/film/4186/,По подписке Плюс,0,0,0
Мания Жизели,1995,Россия,"драма, мелодрама",6.8,962,film,https://www.kinopoisk.ru/film/41596/,По подписке Плюс,0,0,0
Инсайт,2009,Беларусь,драма,6.8,296,film,https://www.kinopoisk.ru/film/466561/,По подписке Плюс,0,0,0
Месть: История любви,2010,Гонконг,"триллер, криминал",6.8,820,film,https://www.kinopoisk.ru/film/575503/,По подписке Плюс,0,0,0
Мария-Антуанетта,2005,"США, Франция","драма, мелодрама",6.8,30355,film,https://www.kinopoisk.ru/film/81561/,online,0,0,0
Большое дело,1998,США,"боевик, триллер",6.8,4505,film,https://www.kinopoisk.ru/film/4920/,По подписке Плюс,0,0,0
Анна Каренина,2012,Великобритания,"драма, мелодрама",6.8,87261,film,https://www.kinopoisk.ru/film/575195/,По подписке Плюс,0,0,0
Треугольник,2009,"Великобритания, Австралия","фантастика, триллер",6.8,71915,film,https://www.kinopoisk.ru/film/406403/,По подписке Плюс,0,0,0
Пазманский дьявол,2016,США,"драма, биография",6.8,17973,film,https://www.kinopoisk.ru/film/502723/,По подписке Плюс,0,0,0
Лорд Вор,2006,"Люксембург, Великобритания","фэнтези, драма",6.8,1933,film,https://www.kinopoisk.ru/film/87871/,По подписке Плюс,0,0,0
Винни и Слонотоп,2005,США,"мультфильм, мюзикл",6.8,3415,film,https://www.kinopoisk.ru/film/79636/,online,0,0,0
Война невест,2009,США,"мелодрама, комедия",6.8,97463,film,https://www.kinopoisk.ru/film/272225/,По подписке Плюс,0,0,0
Особо опасен,2008,"США, Германия","фантастика, боевик",6.8,165364,film,https://www.kinopoisk.ru/film/259876/,По подписке Плюс,0,0,0
Грейси,2007,США,"драма, биография",6.8,1696,film,https://www.kinopoisk.ru/film/102284/,По подписке Плюс,0,0,0
Экскаватор Мася,2013–2014,Россия,"детский, мультфильм",6.8,4898,serial,https://www.kinopoisk.ru/film/1112975/,По подписке Плюс,0,0,0
Скейт-кухня,2018,"США, Великобритания",драма,6.8,1447,film,https://www.kinopoisk.ru/film/1098919/,По подписке Плюс,0,0,0
Имя мне Ночь,2019,США,"детектив, драма",6.8,6178,film,https://www.kinopoisk.ru/film/1167864/,По подписке Плюс,0,0,0
Краденое солнце,1943,СССР,"мультфильм, короткометражка",6.8,385,film,https://www.kinopoisk.ru/film/460509/,По подписке Плюс,0,0,0
Уличные танцы 3D,2010,Великобритания,"мелодрама, музыка",6.8,27402,film,https://www.kinopoisk.ru/film/487471/,По подписке Плюс,0,0,0
Первый урок,1948,СССР,"мультфильм, короткометражка",6.8,282,film,https://www.kinopoisk.ru/film/259472/,По подписке Плюс,0,0,0
Убежище,2010,США,"ужасы, триллер",6.8,41373,film,https://www.kinopoisk.ru/film/403783/,По подписке Плюс,0,0,0
Молодые и голодные,2014,США,"драма, мелодрама",6.8,1453,film,https://www.kinopoisk.ru/film/818937/,online,0,0,0
Рафаэль. Добрый гений,2020,Италия,документальный,6.8,270,film,https://www.kinopoisk.ru/film/1445067/,По подписке Плюс,0,0,0
Вторжение,2006,"Великобритания, США","драма, мелодрама",6.8,4370,film,https://www.kinopoisk.ru/film/102141/,online,0,0,0
Папа напрокат,2013,Россия,комедия,6.8,2391,film,https://www.kinopoisk.ru/film/738451/,По подписке Плюс,0,0,0
Павлиний хвост,1946,СССР,"мультфильм, короткометражка",6.8,981,film,https://www.kinopoisk.ru/film/259245/,По подписке Плюс,0,0,0
Бегущая по волнам,1967,"СССР, Болгария","драма, мелодрама",6.8,837,film,https://www.kinopoisk.ru/film/46054/,По подписке Плюс,0,0,0
Кто эти люди?,2015,Италия,комедия,6.8,2361,film,https://www.kinopoisk.ru/film/864702/,По подписке Плюс,0,0,0
Я создан для тебя,2021,Германия,"фантастика, мелодрама",6.8,3034,film,https://www.kinopoisk.ru/film/1410079/,online,0,0,0
"Моя мечта, мой вкус",2020,Великобритания,"мультфильм, короткометражка",6.8,560,film,https://www.kinopoisk.ru/film/4402850/,По подписке Плюс,0,0,0
Как сумасшедший,2011,США,"драма, мелодрама",6.8,20478,film,https://www.kinopoisk.ru/film/571337/,online,0,0,0
Список контактов,2008,США,"триллер, драма",6.8,33324,film,https://www.kinopoisk.ru/film/258275/,По подписке Плюс,0,0,0
Поворот судьбы,1994,США,"драма, комедия",6.8,545,film,https://www.kinopoisk.ru/film/9317/,online,0,0,0
Маленькие секреты большой компании,2019,"Франция, Бельгия","драма, мелодрама",6.8,8193,film,https://www.kinopoisk.ru/film/1127012/,По подписке Плюс,0,0,0
Грибной дождик,1985,СССР,"мультфильм, детский",6.8,350,film,https://www.kinopoisk.ru/film/532865/,По подписке Плюс,0,0,0
Аквамен,2018,"США, Австралия","фантастика, фэнтези",6.8,340904,film,https://www.kinopoisk.ru/film/470178/,online,0,0,0
Дар,2010,Испания,"фантастика, триллер",6.8,3312,film,https://www.kinopoisk.ru/film/402641/,online,0,0,0
На расстоянии удара,1993,США,"боевик, триллер",6.8,10057,film,https://www.kinopoisk.ru/film/2683/,По подписке Плюс,0,0,0
Голодные сердца,2014,Италия,"триллер, драма",6.8,3131,film,https://www.kinopoisk.ru/film/809570/,По подписке Плюс,0,0,0
Подари мне лунный свет,2001,Россия,"драма, комедия",6.8,2688,film,https://www.kinopoisk.ru/film/40919/,По подписке Плюс,0,0,0
Приключения Тигрули,2000,"США, Япония","мультфильм, мюзикл",6.8,1373,film,https://www.kinopoisk.ru/film/17019/,online,0,0,0
Жил у бабушки Козел,1983,СССР,"мультфильм, короткометражка",6.8,868,film,https://www.kinopoisk.ru/film/45353/,По подписке Плюс,0,0,0
Гринч – похититель Рождества,2000,"США, Германия","фэнтези, комедия",6.8,120119,film,https://www.kinopoisk.ru/film/5056/,По подписке Плюс,0,0,0
Лучшие из лучших 2,1993,США,"боевик, триллер",6.8,4429,film,https://www.kinopoisk.ru/film/12144/,По подписке Плюс,0,0,0
Полночное солнце,2017,США,"драма, мелодрама",6.8,63226,film,https://www.kinopoisk.ru/film/924170/,По подписке Плюс,0,0,0
Большая маленькая Я,2010,"Франция, Бельгия","мелодрама, комедия",6.8,3437,film,https://www.kinopoisk.ru/film/496855/,online,0,0,0
Работяга,2006,Япония,"аниме, мультфильм",6.8,363,film,https://www.kinopoisk.ru/film/408702/,По подписке Плюс,0,0,0
Мальва,1956,СССР,драма,6.8,251,film,https://www.kinopoisk.ru/film/46523/,По подписке Плюс,0,0,0
Тренер,2018,Россия,"драма, спорт",6.8,133455,film,https://www.kinopoisk.ru/film/981230/,По подписке Плюс,0,0,0
Любовь и страсть. Далида,2016,Франция,"драма, биография",6.8,2125,film,https://www.kinopoisk.ru/film/935508/,По подписке Плюс,0,0,0
Машины сказки,2011,Россия,"мультфильм, детский",6.8,63399,film,https://www.kinopoisk.ru/film/691663/,По подписке Плюс,0,0,0
Выбор,2015,США,"драма, мелодрама",6.8,33887,film,https://www.kinopoisk.ru/film/843209/,По подписке Плюс,0,0,0
Нимфоманка: Часть 2,2013,"Дания, Германия",драма,6.8,67315,film,https://www.kinopoisk.ru/film/813476/,По подписке Плюс,0,0,0
День драфта,2014,США,"драма, спорт",6.8,3723,film,https://www.kinopoisk.ru/film/688777/,online,0,0,0
Река,2012,США,"ужасы, триллер",6.8,5350,film,https://www.kinopoisk.ru/film/582400/,online,0,0,0
На лесной тропе,1975,СССР,"мультфильм, короткометражка",6.8,452,film,https://www.kinopoisk.ru/film/260222/,По подписке Плюс,0,0,0
Петух и боярин,1986,СССР,"мультфильм, короткометражка",6.8,353,film,https://www.kinopoisk.ru/film/259999/,По подписке Плюс,0,0,0
